id,start_char,end_char,label,text,context
AC15209911,5868,5875,PER,Boezeck,ster Zeit haben Palacky’s und Boezeck’s Forschungen eine Masse von 
AC15209911,6099,6119,PER,Conrad v. Waldhausen,"hofs Albert (schon 1355), des Conrad v. Waldhausen, Milie v, Kremsier, und Matth"
AC15209911,6121,6138,PER,"Milie v, Kremsier","5), des Conrad v. Waldhausen, Milie v, Kremsier, und Matthias Janow erhielten"
AC15209911,6144,6158,PER,Matthias Janow,"ausen, Milie v, Kremsier, und Matthias Janow erhielten grossen Anklang in "
AC15209911,6188,6194,LOC,Mähren," erhielten grossen Anklang in Mähren, wo sogar der Olmützer Bischo"
AC15209911,6596,6621,PER,Mag. Simon v. Tischnowitz,".B. der Tobitschauer Pfarrer, Mag. Simon v. Tischnowitz und der Capellan Badeks v. Kr"
AC15209911,6639,6655,PER,Badeks v. Krawar," Tischnowitz und der Capellan Badeks v. Krawar, Sigmund, eifrige Verbreiter "
AC15209911,7069,7078,LOC,Olmützern,"rrn Ales mit Waffengewalt den Olmützern aufzwang, während der von dem"
AC15209911,7168,7178,LOC,Leitomisch,"ählte, kraftvolle Bischof von Leitomisch], Johann, ein entschiedener G"
AC15209911,7748,7754,LOC,Olmütz, den Tausch der Bisthümer von Olmütz und Leitomischl genehmigt hat
AC15209911,7759,7770,LOC,Leitomischl," der Bisthümer von Olmütz und Leitomischl genehmigt hatte (1420), ward "
AC15209911,8225,8231,LOC,Böhmen,"uheben, dass in Mähren und in Böhmen vorzugsweise die von Deutsche"
AC15209911,8614,8621,LOC,Müglitz,n eroberten mährischen Städte Müglitz 1423 und Gross-Bitesch 1435 ;
AC15209911,8631,8644,LOC,Gross-Bitesch,schen Städte Müglitz 1423 und Gross-Bitesch 1435 ; Zerstörung der zahlrei
AC15209911,9079,9084,LOC,Iglau,"tismus sogleich eifrigst (nur Iglau, die andern weit später) zufi"
AC15209911,9197,9202,LOC,Iglau,zu dem im Anfang Juni 1436 zu Iglau erfolgten Friedensschlusse zw
AC15209911,9396,9401,LOC,Iglau,"ctaten, so wie die inzwischen Iglau betreffenden Vorfälle und Beg"
AC15209911,9729,9740,PER,K. Ladislaw,en Regierung des nachgebornen K. Ladislaw. Als nachher die Wahl des utr
AC15209911,9819,9825,LOC,Böhmen,v. Podebrad zum Herrscher von Böhmen und dessen Kron--ländern (145
AC15209911,9952,9959,LOC,Breslau,"waren es, nebst dem mächtigen Breslau, wieder die meist von Deutsch"
AC15209911,10020,10026,LOC,Olmütz,"n bewohnten mährischen Städte Olmütz, Znaim, Brünn und Iglau, die "
AC15209911,10028,10033,LOC,Znaim,"ten mährischen Städte Olmütz, Znaim, Brünn und Iglau, die sich in"
AC15209911,10035,10040,LOC,Brünn,"rischen Städte Olmütz, Znaim, Brünn und Iglau, die sich in Anerke"
AC15209911,10045,10050,LOC,Iglau,"ädte Olmütz, Znaim, Brünn und Iglau, die sich in Anerkennung des "
AC15209911,10720,10730,LOC,Kuttenberg,"it strafte, dass er die Stadt Kuttenberg von der Gerichtsbarkeit des I"
AC15209911,10814,10819,LOC,Iglau,"les lossprach, und verbot, in Iglau Belehrungen einzuholen, wodur"
AC15209911,11021,11027,LOC,Böhmen,"chen Bergknappen, wie jene in Böhmen überhaupt die Gruben verlasse"
AC15209911,11609,11620,PER,K. Matthias," in die Landtafel u. a. durch K. Matthias (1486), ferner wegen Erweiter"
AC15209911,11747,11759,PER,K. Wladislaw,", der Zölle und Mauthen durch K. Wladislaw (1493), wodurch der Schlussst"
AC15209911,13175,13180,LOC,Iglau,so unterwühlten Boden fand in Iglau die neue Lehre Luther’s zuers
AC15209911,13536,13549,PER,Martin Göschl,"des Nonnenklosters zu Kanitz, Martin Göschl, der sich im genannten Jahre "
AC15209911,14435,14441,LOC,Kanitz,"n Grundbesitz für das Kloster Kanitz, ward später sogar Weihbischo"
AC15209911,14476,14482,LOC,Olmütz,"d später sogar Weihbischof in Olmütz, apostasirte und heiräthete e"
AC15209911,14584,14594,LOC,Nikolsburg,"eist bei den Wiedertäufern in Nikolsburg lebte. 

Schon im Jahre 1525 "
AC15209911,14925,14935,LOC,Wittenberg,"kamen, von wo, namentlich von Wittenberg, seit Sperat’s Zeiten, Belehr"
AC15209911,15175,15180,LOC,Iglau,änge und Lieder waren auch in Iglau die mächtigsten Stützen der n
AC15209911,15424,15429,LOC,Iglau,ubensverwandten haben sich in Iglau (s. 1571) auch die Schwenkfel
AC15209911,15957,15962,LOC,Iglau," 4. Periode seiner Geschichte Iglau’s, welche die Ueberschrift fü"
AC15209911,17678,17694,PER,Mathias Eberhard,"mals bekannte Rectoren (z. B. Mathias Eberhard, Joachim Pistorius, Joh. Ursi"
AC15209911,17696,17713,PER,Joachim Pistorius,"oren (z. B. Mathias Eberhard, Joachim Pistorius, Joh. Ursinus, Martin Neumaye"
AC15209911,17729,17744,PER,Martin Neumayer,"chim Pistorius, Joh. Ursinus, Martin Neumayer, Caspar Stolzhagen, Michael A"
AC15209911,17746,17763,PER,Caspar Stolzhagen,"oh. Ursinus, Martin Neumayer, Caspar Stolzhagen, Michael Abel u. a.) nach ein"
AC15209911,17765,17777,PER,Michael Abel," Neumayer, Caspar Stolzhagen, Michael Abel u. a.) nach einander vorstand"
AC15209911,18693,18705,LOC,Kreuzkloster,"sst, durch die Dominikaner im Kreuzkloster, welche schlechte Weiber bei "
AC15209911,19261,19266,LOC,Iglau,"dem die akatholische Lehre in Iglau die Oberhand erhielt, hat auc"
AC15209911,20181,20187,LOC,Ungern,smus hangenden Einwohner nach Ungern abzog. Die zur Einführung der
AC15209911,20566,20571,LOC,Iglau, sammt ihren Rückschlägen auf Iglau entsprechend gedacht worden (
AC15209911,20652,20660,LOC,Schweden, Einnahme der Stadt durch die Schweden und deren höchst verderbliche
AC15209911,22877,22882,LOC,Iglau,s gegenwärtigen Zustandes von Iglau. Den Schluss macht ein Person
AC15209911,24065,24080,LOC,Oesterreichisch,"eratur etc.) ‚‚von Mähren und Oesterreichisch - Schlesien” führt, und einen"
AC15209911,25343,25362,ORG,mährischen Landtage,"rdem 1848 als Deputirter beim mährischen Landtage eingreifend wirkte, und als s"
AC15209911,25408,25430,ORG,Frankfurter Reichstage,"kte, und als solcher auch zum Frankfurter Reichstage gewählt wurde. Und gerade in "
AC15209911,26371,26377,LOC,Böhmen,"dieser Länder”, namentlich in Böhmen, Oesterreich, Ungern und Pole"
AC15209911,26392,26398,PER,Ungern,"tlich in Böhmen, Oesterreich, Ungern und Polen begreift. Diese Ord"
AC15209911,26403,26408,LOC,Polen,"hmen, Oesterreich, Ungern und Polen begreift. Diese Ordnung herrs"
AC15209911,27115,27127,PER,Anton Boczek,"ährisch-ständischen Archivars Anton Boczek, dann in den Verzeichnissen d"
AC15209911,29888,29908,ORG,Olmützer Domcapitels," und 1828 Urkunden-Copien des Olmützer Domcapitels, Darüber bestehen vollständig"
AC15209911,30147,30155,LOC,Olmützer,prochenen Correspondenzen der Olmützer Fürstbischöfe mit den Landesf
AC15209911,30429,30435,PER,Marcus,eginnen aber erst mit Bischof Marcus (1553—1565) und umfassen 39 F
AC15209911,30625,30657,PER,Stanislaw Pawlowsky von Pawlowie,"rig gewürdigten Fürstbischofs Stanislaw Pawlowsky von Pawlowie (1579—1598), eines gehor-nen "
AC15209911,30844,30849,LOC,Polen,. veranlassten Sendungen nach Polen in der Wahlangelegenheit desE
AC15209911,32066,32074,LOC,Olmützer,"ie Handschriften-Sammlung des Olmützer Domeapitels, einst Libraria g"
AC15209911,32479,32485,PER,Boezek,"ach dem, wie es scheint unter Boezek’s Aufsicht sehr oberflächlich"
AC15209911,33278,33314,PER,Friedrich Landgrafen von Fürstenberg,"nd, den Domund Capitularherrn Friedrich Landgrafen von Fürstenberg gehörig durchgesehen, wie auc"
AC15209911,33539,33552,PER,Heinrich Zdik," z. B. das Leben der Bischöfe Heinrich Zdik und Bruno, dann die Kanzleien"
AC15209911,33557,33562,PER,Bruno,"er Bischöfe Heinrich Zdik und Bruno, dann die Kanzleien der Bisch"
AC15209911,33596,33608,PER,Peter Gelito,nn die Kanzleien der Bischöfe Peter Gelito (1381—1387) und Niklas (138%°
AC15209911,33625,33631,PER,Niklas," Peter Gelito (1381—1387) und Niklas (138%°—1397) aufzufinden, wei"
AC15209911,35441,35472,PER,Joh. Rudolf Ritter v. Rzikowsky,"iche Manuseript des Canonicus Joh. Rudolf Ritter v. Rzikowsky „de ortu, progressu et varial"
AC15209911,36233,36242,LOC,Eulenburg,"urde. So auch die im Schlosse Eulenburg, welche unter anderm interess"
AC15209911,36389,36395,LOC,Böhmen,"hen Bibliothek zu Horo wie in Böhmen, deren (als Archivs nach Jung"
AC15209911,36986,36997,LOC,Freudenthal,barium der schlesischen Stadt Freudenthal v. J. 1618 u. a. — Im Schloss
AC15209911,38422,38427,LOC,Brünn,(als k. k. Ober-Finanzraih in Brünn) auch die Musse zur Umarbeitu
AC15209911,38748,38753,LOC,Brünn,"r Manuseripte, die ausserhalb Brünn zu suchen sind, und auf eine "
AC15209911,39211,39216,LOC,Brünn,"s mähr. schles. Guberniums in Brünn S. 461 — 467 Dank verdient), "
AC15209911,39527,39534,LOC,Breslau,"nländer, sondern auch jene in Breslau, Königsberg, Dresden, München"
AC15209911,39536,39546,LOC,Königsberg,"sondern auch jene in Breslau, Königsberg, Dresden, München, Heidelberg"
AC15209911,39548,39555,LOC,Dresden," jene in Breslau, Königsberg, Dresden, München, Heidelberg, Basel u"
AC15209911,39557,39564,LOC,München,"Breslau, Königsberg, Dresden, München, Heidelberg, Basel und Berlin"
AC15209911,39566,39576,LOC,Heidelberg,"Königsberg, Dresden, München, Heidelberg, Basel und Berlin, so wie die"
AC15209911,39578,39583,LOC,Basel,"Dresden, München, Heidelberg, Basel und Berlin, so wie die in Sch"
AC15209911,39588,39594,LOC,Berlin,"ünchen, Heidelberg, Basel und Berlin, so wie die in Schweden , Pol"
AC15209911,39610,39618,LOC,Schweden,"sel und Berlin, so wie die in Schweden , Polen und das Vatican’sche "
AC15209911,39621,39626,LOC,Polen,"lin, so wie die in Schweden , Polen und das Vatican’sche in Rom b"
AC15209911,39635,39647,ORG,Vatican’sche,"e in Schweden , Polen und das Vatican’sche in Rom bezüglich des dort wir"
AC15209911,40531,40558,ORG,Acta Coneiliorum saeculi XV," beschlossene Herausgabe der „Acta Coneiliorum saeculi XV”, ein tüchtiges Stück Arbeit,"
AC15209992,167,174,LOC,Breslau,"nländer, sondern auch jene in Breslau, Königsberg, Dresden, München"
AC15209992,176,186,LOC,Königsberg,"sondern auch jene in Breslau, Königsberg, Dresden, München, Heidelberg"
AC15209992,188,195,LOC,Dresden," jene in Breslau, Königsberg, Dresden, München, Heidelberg, Basel u"
AC15209992,197,204,LOC,München,"Breslau, Königsberg, Dresden, München, Heidelberg, Basel und Berlin"
AC15209992,206,216,LOC,Heidelberg,"Königsberg, Dresden, München, Heidelberg, Basel und Berlin, so wie die"
AC15209992,218,223,LOC,Basel,"Dresden, München, Heidelberg, Basel und Berlin, so wie die in Sch"
AC15209992,228,234,LOC,Berlin,"ünchen, Heidelberg, Basel und Berlin, so wie die in Schweden , Pol"
AC15209992,250,258,LOC,Schweden,"sel und Berlin, so wie die in Schweden , Polen und das Vatican’sche "
AC15209992,261,266,LOC,Polen,"lin, so wie die in Schweden , Polen und das Vatican’sche in Rom b"
AC15209992,4077,4084,LOC,München,"be ich in den Bibliotheken zu München,Stuttgart undBasel vorzüglich"
AC15209992,4085,4094,LOC,Stuttgart,"n den Bibliotheken zu München,Stuttgart undBasel vorzüglich die hands"
AC15209992,4777,4784,LOC,Andechs,"en! Es sind Handschriften aus Andechs, Au, Aldersbach, Augsburg, Eb"
AC15209992,4786,4788,LOC,Au,"nd Handschriften aus Andechs, Au, Aldersbach, Augsburg, Ebersb"
AC15209992,4790,4800,LOC,Aldersbach,"andschriften aus Andechs, Au, Aldersbach, Augsburg, Ebersberg, Inderst"
AC15209992,4802,4810,LOC,Augsburg," aus Andechs, Au, Aldersbach, Augsburg, Ebersberg, Inderstorf, Teger"
AC15209992,4812,4821,LOC,Ebersberg,"hs, Au, Aldersbach, Augsburg, Ebersberg, Inderstorf, Tegernsee u. s. "
AC15209992,4823,4833,LOC,Inderstorf,"ersbach, Augsburg, Ebersberg, Inderstorf, Tegernsee u. s. w. 
Eine ein"
AC15209992,4835,4844,LOC,Tegernsee,"sburg, Ebersberg, Inderstorf, Tegernsee u. s. w. 
Eine einzige dieser"
AC15209992,5154,5161,LOC,München,ährend meines Aufenthaltes in München auf den in Stuttgart befindli
AC15209992,5549,5557,PER,Pfeiffer,"essors und Unterbibliothekars Pfeiffer). 
Ich folgte dem Winke Herrn"
AC15209992,5656,5665,LOC,Stuttgart," zwölftägigen Aufenthaltes in Stuttgart diese Handschriften, fünfzig "
AC15209992,5771,5792,PER,Hermann von der Hardt,ühmten Helmstädter Professors Hermann von der Hardt durch Herzog Carl von Wirtemb
AC15209992,6594,6605,PER,Wirtembergs,"zeichneten Geschichtschreiber Wirtembergs, der mich die Arbeit durch Ve"
AC15209992,7353,7360,PER,Gerlach,rofessor und Oberbibliothekar Gerlach zum lebhaftesten Danke verpfl
AC15209992,7894,7897,LOC,Ulm,"sind, aufmerksam gemacht. (In Ulm und Melk!) 
Mögen doch die ‚V"
AC15209992,7902,7906,LOC,Melk,"fmerksam gemacht. (In Ulm und Melk!) 
Mögen doch die ‚Vorstände "
AC15209992,8572,8586,PER,Johann Stadler,oncilio Basileensi. Teg. 390. Johann Stadler Vicarius Frising. Sermo in Co
AC15209992,9526,9535,PER,Joh. Keck,"nd. Ia. (Deckel) Zuschrift an Joh. Keck zu Tegernsee, And. 67. a. Act"
AC15209992,9657,9665,PER,Joh Keck,"Erfvrdiensis, Coloniensis (et Joh Keck) pro Concilio Basileensi. 

e"
AC15209992,9756,9769,PER,M. V. Marciae,"ld. 287. Bulla circa concept. M. V. Marciae. (sec, XV. chart. 20.) f£.) A"
AC15209992,10269,10285,PER,Joannes de Spira,"s de dunor,) fol. 309p—-314. (Joannes de Spira.) fol. 314b—319. (8. Stanisla"
AC15209992,10425,10440,PER,Nicol. Laqueari,74-81. — 9. fo1.30%—304. (Fr. Nicol. Laqueari.) fol. 30%—309. (Benignus de 
AC15209992,10495,10511,PER,Joannes de Spira,"s de dunor,) fol. 309p—-314. (Joannes de Spira.) fol. 314b—319. (8. Stanisla"
AC15209992,12031,12037,PER,Ulrich,", welche der Tegernseer Prior Ulrich an s. Abbt Caspar aus Basel i"
AC15209992,12467,12474,LOC,München,"io Hardtiana (Bibliothekar in München): , ‚Comparavi hoc Concilium "
AC15209992,12843,12857,PER,Aeneas Sylvius,"m. imp.) Clm. 487. fol. 135. (Aeneas Sylvius.) Elm. 227, fol. 149. fol. 15"
AC15209992,13153,13196,PER,Guntherus de Expugnatione Constantinopoleos,"ic).” 
Cm. 903. fol. 115-148. Guntherus de Expugnatione Constantinopoleos 1204. Reliquien vom Abbt Mart"
AC15209992,13594,13605,PER,Joh. et Jac,.) fol. 17—24. Dialogus inter Joh. et Jac. in et de eoncilio Basileensi
AC15209992,13775,13846,ORG,Coneilüi Basil. Decreta de electionibus et confirmationibus praelatorum,"m. 5914. (4°. XV.) fol. 165 — Coneilüi Basil. Decreta de electionibus et confirmationibus praelatorum, 1433. Lim. 5154. (XV. 20.) a"
AC15209992,14839,14863,PER,Oracio Gerardi Landriani,"n. Clm. 727. fol. 151 (9). 
**Oracio Gerardi Landriani Episc. Laudensis Oratoris Bas"
AC15209992,15670,15675,LOC,Basel,an den Causarum procurator zu Basel Magistro Marquardo de Stiten.
AC15209992,15808,15824,PER,K. Sigmund. Rome,175. b. Schr. P. Eugen IV. an K. Sigmund. Rome 1431. XV. kals. Januar Pontif
AC15209992,16021,16047,PER,K. Sigmund. Dat. Placentie,7. b. Schr. an das Coneil von K. Sigmund. Dat. Placentie x Januarii Hung. 40. Rom. 22.
AC15209992,16106,16128,PER,d. Pabst v. K. Sigmund,. Boh. 12. fol. 178. Schr. an d. Pabst v. K. Sigmund vom 9. Jänner. fol. 178. Schr
AC15209992,16244,16263,PER,Pabst v. K. Sigmund,". XII.) fol. 178. Schr. an d. Pabst v. K. Sigmund vom 9. Jänner. 
fol. 179. b. "
AC15209992,16590,16604,ORG,Basler Coneils,2. Schr. an die Gesandten des Basler Coneils (9. Nider Prior des Dominikan
AC15209992,16698,16702,LOC,Prag," Ord. Cisterc.) von der Stadt Prag, feria 4 ante purific. B. M. "
AC15209992,17075,17097,ORG,Concil. Dat. Placentie,". Schr. des K. Sigmund an das Concil. Dat. Placentie XV. Mareii 1432, fol. 183. Sc"
AC15209992,17098,17108,PER,XV. Mareii,"an das Concil. Dat. Placentie XV. Mareii 1432, fol. 183. Schr. d. K. S"
AC15209992,17288,17298,PER,K. Sigmund,tii 1432. fol. 184. Schr. des K. Sigmund an das Concil. Dat. Placentie
AC15209992,17367,17377,PER,Nic. Rolin,"ii 1432, 
fol. 185. Schr. des Nic. Rolin, Canzler des H. v. Burgund an"
AC15209992,17435,17455,PER,H. Wilhelm v. Baiern,"an den Protector des Coneils, H. Wilhelm v. Baiern. Dinioni. 2, April. fol, 186."
AC15209992,17583,17593,PER,K. Sigmund," s. d. 
fol. 187. b. Schr, d, K. Sigmund an die Gesandten der Könige v"
AC15209992,17672,17675,LOC,Rom,"eich. Dat, Pariwe 10. April. (Rom. XXI. Hung. XI.) fol. 188. Sc"
AC15209992,18192,18200,LOC,Nürnberg,"Schr, d. Concils an die Stadt Nürnberg in mense Marti. fol. 19%. b. "
AC15209992,18236,18247,PER,K. Sigmunds,nse Marti. fol. 19%. b. Schr. K. Sigmunds an das Coneil. Placentie öta 
AC15209992,18255,18282,ORG,Coneil. Placentie öta Marti,. b. Schr. K. Sigmunds an das Coneil. Placentie öta Marti. fo1. 195. b. Schr. d. Concil
AC15209992,18360,18371,PER,K. Sigmunds,quisitor.) fol. 19%. b. Schr. K. Sigmunds an das Coneil. Placentie öta 
AC15209992,18379,18406,ORG,Coneil. Placentie öta Marti,. b. Schr. K. Sigmunds an das Coneil. Placentie öta Marti. fol. 195. b. Schr. d. Coneil
AC15209992,18492,18501,PER,Doctor N.,. 195. b. Schr. d. Concils an Doctor N. (Inquisitor.) fol. 196. Schr.
AC15209992,18788,18799,PER,K. Sigmunds, Pabst von Seite d. Gesandten K. Sigmunds über einige Bullen u. Briefe.
AC15209992,18878,18888,PER,K. Sigmund,"eils etc. etc.) 
fol. 198. An K. Sigmund — Conservatores et Capita Reg"
AC15209992,19050,19061,PER,K. Sigmunds,eleitsbrief für die Gesandten K. Sigmunds. Dat. Rome 1432. III. kal. Ma
AC15209992,19215,19225,PER,K. Sigmund,olaus Stock.) fol. 200 b. Von K. Sigmund an (s. Getreuen?) über s. Erf
AC15209992,19302,19313,PER,K. Sigmunds,"s. d. 
fol. 202. Geleitsbrief K. Sigmunds für s. Gesandten (s. oben). D"
AC15209992,19418,19423,LOC,Siena, d. Pabst Eugen von der Stadt Siena. 4. April 1432. fol. 203. Ant
AC15209992,19536,19541,LOC,Siena," d. Pabst Eugen von der Stadt Siena. 4. April 1432. 
fol. 204. Vo"
AC15209992,19573,19593,PER,H. Wilhelm v. Baiern,"4. April 1432. 
fol. 204. Vom H. Wilhelm v. Baiern. Geleitsbrief für die Ambassi"
AC15209992,25569,25606,ORG,"‚Sequitur sessio quadragesima.” 
fol.","euere Schrift). fol. 150. b. ‚‚Sequitur sessio quadragesima.” 
fol. 159. Schluss: ,‚Datum Basilee"
AC15209992,25926,25940,ORG,Basler Concils,"ift. fol. 160—167. Decret des Basler Concils. (,‚Grande periculum et desol"
AC15209992,26323,26349,ORG,„‚nisi inveniatur expresse,m cum instrumenta legis etc. ‚„‚nisi inveniatur expresse in Jure cautum.” Cod. Ms. cha
AC15209992,26595,26597,ORG,‚„,"rum super unione Ecclesiae.” 
‚„‚Christianissime Rex, Post mei"
AC15209992,26938,27014,ORG,Christianissimo Dei gratia Francorum Regi Carolo illustrissimo Dei patientia,"diei verus Papa.” Explicit. 
„Christianissimo Dei gratia Francorum Regi Carolo illustrissimo Dei patientia „‚B. episcopus Condomiensis. "
AC15209992,30000,30038,PER,Johannes de Turrecremata v. Spondan. £,"Cod. Lipsiensi n. 552.. Autor Johannes de Turrecremata v. Spondan. £. 874.) 
Ineipit: ,„‚Dissimula"
AC15209992,30254,30306,ORG,‚Quaestio: Utrum Papa existens universalis ecclesiae," Decembris. ” 
b.) fol. 68. ,‚‚Quaestio: Utrum Papa existens universalis ecclesiae summus Ponti„fex et caput ab "
AC15209992,30731,30748,PER,Joannes de Lapide,"4. b.): ,‚Haec sunt, quae ego Joannes de Lapide in materia nunc „eurrente sen"
AC15209992,31586,31601,PER,Marco Bonifilii,"is Concilii et Felicis Papae, Marco Bonifilii, Stanislao de »»Sobnyaro, Der"
AC15209992,31603,31626,PER,Stanislao de »»Sobnyaro,"licis Papae, Marco Bonifilii, Stanislao de »»Sobnyaro, Derslao Je Borzinow, Wilhelm"
AC15209992,31628,31647,PER,Derslao Je Borzinow,"lii, Stanislao de »»Sobnyaro, Derslao Je Borzinow, Wilhelmo de Barma. Anno 1442"
AC15209992,31649,31666,PER,Wilhelmo de Barma,"obnyaro, Derslao Je Borzinow, Wilhelmo de Barma. Anno 1442.” ‚„.Universitatis"
AC15209992,32024,32039,PER,Marco Bonifilii,"is Concilii et Felicis Papae, Marco Bonifilii, Stanislao de »»Sobnyaro, Der"
AC15209992,32041,32064,PER,Stanislao de »»Sobnyaro,"licis Papae, Marco Bonifilii, Stanislao de »»Sobnyaro, Derslao Je Borzinow, Wilhelm"
AC15209992,32066,32085,PER,Derslao Je Borzinow,"lii, Stanislao de »»Sobnyaro, Derslao Je Borzinow, Wilhelmo de Barma. Anno 1442"
AC15209992,32087,32104,PER,Wilhelmo de Barma,"obnyaro, Derslao Je Borzinow, Wilhelmo de Barma. Anno 1442.” 
(Tit. in Msc. W"
AC15209992,33895,33902,PER,Dueibus,"s Christi fidelibus, Regibus, Dueibus, Prineipibus, Marchionibus, 3"
AC15209992,35488,35489,ORG,„,"e.” 
Explieit (fol. 44. b.): ‚„‚Multa argumenta facta fuerunt"
AC15209992,36915,36934,PER,Johannis de Ragusio," debueram .. . 
f£.) fol. 69. Johannis de Ragusio, Professoris Theologi, Propos"
AC15209992,39406,39413,PER,Bohemum,"um et M. Joannem de Rokizana, Bohemum, in artibus magistrum, annis "
AC15209992,40307,40316,ORG,Pon„tfice," Papali per Coneilium remoti, Pon„tfice Felice V. jam electo et assum"
AC15209992,40979,40986,PER,Senensi,"us, Concilio Constantiensi et Senensi, et duorum summorum Pontificu"
AC15209992,41614,41633,ORG,derelinguam populum,"udinem divisoris viatoris, et derelinguam populum „;’meum ....” Explieit (fol. "
AC15209992,42015,42080,ORG,Iniunxit mihi nuper reverendissima paternitas vestra colendissima,". 418. sive 600.) 
Incipit: ,‚Iniunxit mihi nuper reverendissima paternitas vestra colendissima, Pro» „blema, Reverendo Magis"
AC15209992,44985,45009,ORG,Quoad materiam de bellis,"— (In Msec. Lips.) Incipit: ,‚Quoad materiam de bellis, novit qui nil ignorat, .. . "
AC15209992,49530,49567,ORG,‚Quia saepe vestra Paternilas rogavit,"erii legaviensis. 
Incipit: ,„‚Quia saepe vestra Paternilas rogavit, ut ego qui toto tempore fere"
AC15209992,51150,51194,ORG,Domine W. Fidentissimae memor familiaritatis,"tad. Iacero. 34.) 
Ineipit: ,‚Domine W. Fidentissimae memor familiaritatis, et nobiscum quandoque „habit"
AC15209992,51340,51368,ORG,‚Explicit secunda replicatio,. . .” £ Explieit (fol. 90): ‚‚Explicit secunda replicatio Anno MCCCLXXXIL. ” Cod. Ms. c
AC15209992,51562,51608,ORG,Aegidii Carlerii Decani Ecelesiae Cameracensis,"ecundum Bohemorum artieulum, „Aegidii Carlerii Decani Ecelesiae Cameracensis ‚De puniendis publieis peccat"
AC15209992,52623,52632,LOC,Waldenses,"n Austria Theologi primi, 
In Waldenses, magno in Germania numero sub"
AC15209992,52968,52981,ORG,‚Indulgentias,". 2er 
Explieit. (fol. 71.): ‚‚Indulgentias autem dare eius est, cuius es"
AC15209992,53119,53145,ORG,„norificentiam et animarum,"uere et mutare, prout adDei ho„norificentiam et animarum salutem, publicamque et spiri"
AC15209992,53362,53384,ORG,‚Autorem esse Germanum,"rundem.” 
NB. Von der Hardt: ‚‚Autorem esse Germanum, patet ex Germanieis vocabuli"
AC15209992,53558,53579,PER,Henricum v. de Hassia,"cte cognito. (v. f. 3. c. 4.) Henricum v. de Hassia esse autorem, „‚colligitur ex"
AC15209992,56564,56575,LOC,Wiclefistam,"us nuper fuerat Ple„banus, in Wiclefistam.” „De Investitura Praelatorum"
AC15209992,56578,56605,ORG,„De Investitura Praelatorum,"t Ple„banus, in Wiclefistam.” „De Investitura Praelatorum „An Regi an Papae competat? „"
AC15209992,56635,56661,ORG,De Investitura Praelatorum," „An Regi an Papae competat? „De Investitura Praelatorum 
„‚Et, an Rex bona Ecelesiast"
AC15209992,56672,56680,ORG,Rex bona,"stitura Praelatorum 
„‚Et, an Rex bona Ecelesiastica pössit converte"
AC15209992,58170,58172,PER,X.,II. (fol. 29.) IX. (fol. 31.) X. (fol. 33. b.) XI. (fol. 39. b
AC15209992,59452,59466,ORG,‚Maleäicta tua,"si). 
2. Incipit (fol. 75.): ‚‚Maleäicta tua moleste tulissem, aemulator a"
AC15209992,59793,59809,PER,Vindob. et Starg,"” 3. fol. 77. Ex iisdem Msc. (Vindob. et Starg.) 
Ineipit: „‚Aeneas. Suades "
AC15209992,59823,59830,ORG,‚Aeneas,"Vindob. et Starg.) 
Ineipit: „‚Aeneas. Suades saepius et hortaris, "
AC15209992,62782,62784,ORG,„‚,"ieuli facta(m) perBohemos.'’ 
„‚Reverendissimi Patres, Domini "
AC15209992,63498,63506,LOC,Raimunda,"mia Heidelbergensi Prioris in Raimunda. 
Determinatio pro autoritate"
AC15209992,64055,64063,LOC,Raymunda,nis Carthusiensium Prioris in Raymunda. Sequitur epistola »‚ejusdem 
AC15209992,64129,64138,LOC,Jerusalem,"is ad Car inalem $. Crucis in Jerusalem, qui etiam erat ejusdem Or= „"
AC15209992,64398,64463,ORG,‚„‚et fideliter aliäs neque Cardinalis estis in cardine ecclesiae,", si mecum sentitis catholic® ‚„‚et fideliter aliäs neque Cardinalis estis in cardine ecclesiae, neque in cardinalibus vir„‚t"
AC15209992,66937,66959,ORG,Georgii Regis Bohemiae,"andis.” — ; 
c.) fol. 16—18. „Georgii Regis Bohemiae Littera ad Pium II. pro coerc"
AC15209992,70555,70561,LOC,Clenow,"an de Gutzschann, residens in Clenow, „Et Drobwhast de Remsberg, B"
AC15209992,73786,73803,PER,Georgio Pogibrath,"ne.: ,‚‚Paulus Episcopus etc. Georgio Pogibrath, qui se Re „pellat, viam veri"
AC15209992,77421,77440,ORG,Quod si forsan idem,"ipta.” 
Explieit (fol. 5.): ,‚Quod si forsan idem pro Papa se gerens in convoca"
AC15209992,78152,78162,ORG,‚Confiteor," .” 
Explicit (fol. 18. b.): ‚‚Confiteor: plenitudo potestalis Papalis"
AC15209992,79938,79943,LOC,Gmund,"hiae superioris ac plebano in Gmund, S. Theol. Professori eximio "
AC15209992,80814,80839,ORG,‚Responsio Domini Eugenii,"subseripsit.’” 
g.) fol. 68. ‚‚Responsio Domini Eugenii, data Oratoribus Regis Romano"
AC15209992,81258,81259,ORG,„, consequantur.” h.) fol. 71. ‚„„Objectiones contra responsion
AC15209992,81693,81753,ORG,„Nullum enim aliud judieium veritas ipsa evangelica requirit,".. .” 
Explieit (f01.74.b.): „„Nullum enim aliud judieium veritas ipsa evangelica requirit, „cum dixit: qui non obedieri"
